DJC_ID_DIM_SUJETO,DJC_ID_DIM_PERIODO_CUOTA,DJC_ROL,BI_CBA,BI_IVA,DJC_M_BASE_IMPONIBLE_CBA,DJC_M_IMPUESTO_DETERMINADO,DJC_M_PERCEPCIONES,DJC_M_PERCEPCIONES_ADUANERAS,DJC_M_RECAUDACIONES,DJC_M_RETENCIONES,DJC_M_SALDO_A_PAGAR_DDJJ,DJC_M_SALDO_FAVOR_CONTRIBUYENTE,DJC_M_TOTAL_INGRESOS_NO_GRAV,Delta_BI,I02_COMPRAS_NETAS_VENTAS_NETAS,DJA_COD_ACTIVIDAD_463111,DJA_COD_ACTIVIDAD_463112,DJA_COD_ACTIVIDAD_463121,DJA_COD_ACTIVIDAD_463129,DJA_COD_ACTIVIDAD_463140,DJA_COD_ACTIVIDAD_463151,DJA_COD_ACTIVIDAD_463153,DJA_COD_ACTIVIDAD_463154,DJA_COD_ACTIVIDAD_463159,DJA_COD_ACTIVIDAD_463160,DJA_COD_ACTIVIDAD_463170,DJA_COD_ACTIVIDAD_463180,DJA_COD_ACTIVIDAD_463191,DJA_COD_ACTIVIDAD_463199,DJA_COD_ACTIVIDAD_463211,DJA_COD_ACTIVIDAD_463219,DJA_COD_ACTIVIDAD_463220,DJA_COD_ACTIVIDAD_471110,DJA_COD_ACTIVIDAD_471120,DJA_COD_ACTIVIDAD_471130,DJA_COD_ACTIVIDAD_471191,DJA_COD_ACTIVIDAD_471900,DJA_COD_ACTIVIDAD_472111,DJA_COD_ACTIVIDAD_472112,DJA_COD_ACTIVIDAD_472120,DJA_COD_ACTIVIDAD_472130,DJA_COD_ACTIVIDAD_472140,DJA_COD_ACTIVIDAD_472150,DJA_COD_ACTIVIDAD_472160,DJA_COD_ACTIVIDAD_472171,DJA_COD_ACTIVIDAD_472172,DJA_COD_ACTIVIDAD_472190,DJA_COD_ACTIVIDAD_472200,DJA_COD_ACTIVIDAD_478010,DJA_TRATAMIENTO_CALCULADO_,DJA_TRATAMIENTO_CALCULADO_0,DJA_TRATAMIENTO_CALCULADO_1,DJA_TRATAMIENTO_CALCULADO_2,DJA_TRATAMIENTO_CALCULADO_3,DJA_TRATAMIENTO_CALCULADO_4,DJA_TRATAMIENTO_CALCULADO_5,DJA_TRATAMIENTO_CALCULADO_6,DJA_TRATAMIENTO_CALCULADO_8,DJA_TRATAMIENTO_DISQUETTE_,DJA_TRATAMIENTO_DISQUETTE_1,DJA_TRATAMIENTO_DISQUETTE_2,DJA_TRATAMIENTO_DISQUETTE_3,DJA_TRATAMIENTO_DISQUETTE_4,DJA_TRATAMIENTO_DISQUETTE_5,DJA_TRATAMIENTO_DISQUETTE_6,DJA_TRATAMIENTO_DISQUETTE_8,5_Cl,5_Cl_Dis,10_Cl,10_Cl_Dis,20_Cl,20_Cl_Dis
1479363,2021007012,IB,3715480.76,-0.253944427,1.043549776,1.101085544,-0.255725145,-0.006457551,2.428597927,-0.099133633,0.34114489,-0.270756483,-0.088516451,6.146547794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,47.86508179,1,47.20710373,8,12.47078705
14832180,2020007012,IB,8140576.29,2.673489571,2.733487368,2.768057823,1.496686101,-0.006457551,-0.169027194,-0.255611956,-0.473619521,1.495982885,-0.088516451,0.214623034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,20.94620132,3,9.706455231,18,11.8861351
14832180,2021005012,IB,10987291.83,3.795229912,3.820643902,3.840440273,1.27708292,-0.006457551,-0.169027194,9.963055611,-3.267850161,3.748334885,-0.088516451,0.02013568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81.88639832,3,94.06428528,2,44.40048218
14832180,2019009012,IB,5180416.94,1.490764737,1.60300684,1.34480691,0.552248836,-0.006457551,-0.169027194,3.68915081,-0.217710063,0.447556347,-0.088516451,0.494296193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14.71829319,3,13.6259613,2,8.18913269
14832180,2019002012,IB,4154299.2,1.136384726,1.211133957,1.019293189,0.800673246,-0.006457551,-0.162626654,3.115235329,-0.709818363,0.784150124,-0.088516451,0.326806545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9.480289459,8,11.23191452,19,7.188108444
14858553,2021006012,IB,2094914.54,0.408389807,0.424657941,0.490604073,-0.038061608,-0.006457551,-0.169027194,1.737695575,-3.421797276,3.659845352,-0.088516451,0.070396051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.315132141,4,2.275627136,17,2.629802704
14940080,2021006012,IB,1905817.66,0.349197507,0.352442116,0.419369638,0.384628862,-0.006457551,-0.07820157,0.298708588,0.332031816,-0.270756483,-0.088516451,0.010452678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.284357548,8,2.033395767,13,1.382157326
14960164,2021008012,IB,63498,-0.350297302,-0.351137072,-0.283461004,-0.188867256,-0.006457551,-0.169027194,-0.077164069,-0.084642529,0.046665821,-0.088516451,0.010452516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.099648476,6,0.986383915,1,0.108299255
1498036,2019003012,IB,9024274,2.933975935,3.070970297,2.564187527,4.657772064,-0.006457551,0.140868753,-0.257004887,0.485721141,-0.270756483,-0.088516451,0.571484327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38.0960083,3,13.97777557,10,12.21463776
1498036,2020001012,IB,19283077,6.773181438,6.988791943,6.965535164,10.05878448,-0.006457551,2.394663572,-0.257004887,0.449697405,-0.270756483,-0.088516451,0.837205827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,48.84112549,0,50.93414307,10,50.1574707
14984525,2019005012,IB,400847.48,-0.222212076,-0.222303808,-0.209556386,-0.092731319,-0.006457551,-0.167424381,-0.257004887,0.224569649,-0.246249035,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.003797531,6,0.926392555,15,0.172309875
15033521,2019011012,IB,181500,-0.255530953,-0.306072295,-0.258264661,-0.083859555,-0.006457551,-0.169027194,-0.257004887,-0.009805949,-0.02551239,-0.088516451,-0.227161705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.054735184,6,0.938430309,1,0.104629993
15056640,2020012012,IB,16646037.12,6.014680386,5.981710434,5.972138882,5.297133923,-0.006457551,18.04465866,-0.257004887,-2.959086418,0.746055603,-0.088516451,-0.317188501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,302.133728,0,172.5523071,5,182.9198608
15056640,2020004012,IB,18710722.85,6.784458637,6.770210743,6.749924183,7.318803787,-0.006457551,5.209550858,-0.257004887,-0.213822857,0.44538185,-0.088516451,-0.249918535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43.04904175,0,37.22076416,10,38.81488037
15097741,2019001012,IB,123845.47,-0.327384681,-0.328090459,-0.271067441,-0.256590605,-0.006457551,-0.167022973,-0.202013999,0.159762591,-0.171227619,0.20541586,0.010453365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.104502201,1,0.13303709,0,0.133140564
15164896,2019003012,IB,506854,-0.181963354,-0.181820065,-0.186016604,-0.139322028,-0.006457551,-0.160661265,-0.238021463,0.266802907,-0.270756483,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.005282402,6,0.932352543,15,0.168137074
15177367,2021006012,IB,4459946.95,1.318953276,1.327860355,1.381532431,1.358030677,-0.006457551,-0.169027194,3.883685827,-0.964221656,0.874107897,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,16.09279633,3,13.39041138,2,6.561347961
15242857,2020003012,IB,714007.72,-0.103310786,-0.102708362,-0.128690898,-0.088286437,-0.006457551,-0.029953931,0.056910329,-0.382040918,0.36046645,-0.088516451,0.010452661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.631984949,8,1.375457287,15,0.503866673
1525184,2019002012,IB,77018.1,-0.34516412,-0.34597376,-0.281465888,-0.232744992,-0.006457551,-0.147656456,-0.257004887,0.24604103,-0.270512819,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.071862221,1,0.11268568,0,0.105855942
15312737,2021004012,IB,485156.34,-0.190201551,-0.190106377,-0.183139503,-0.1681633,-0.006457551,0.099418081,-0.219549596,-0.650991976,0.64417237,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.153938293,8,1.932834148,13,1.240401745
15356416,2021012012,IB,370284.5,-0.233816415,-0.233975753,-0.204108864,-0.256015211,-0.006457551,-0.169027194,-0.257004887,0.28787002,-0.266587317,-0.088516451,0.010453871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.709142208,9,0.067138672,3,0.043931961
15361356,2020007012,IB,1762380.73,0.294737011,0.297663778,0.365335673,0.109434664,-0.006457551,0.351723462,0.638279855,0.199648067,-0.218492389,-0.088516451,0.010453311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.248418808,1,1.668022633,0,1.698015213
15363332,2019001012,IB,3285971.65,0.87321645,0.879520893,0.743835092,0.642952919,-0.006457551,1.647619843,0.493510276,-0.049920913,-0.087481476,-0.088516451,0.010453094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4.407576561,8,4.880876064,18,3.175154686
15391725,2021009012,IB,5107178,1.564694881,1.575037003,1.625350118,0.730921865,-0.006457551,2.066468954,3.515102386,-0.068262294,-0.216457188,-0.088516451,0.010453292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,18.52328491,3,10.62985992,2,8.76335144
15429239,2019012012,IB,141245.46,-0.320778191,-0.321445435,-0.26720354,-0.169353217,-0.006457551,-0.169027194,-0.257004887,0.193063393,-0.220229879,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.971562862,6,0.854077816,9,0.028172493
15446942,2021009012,IB,89731.32,-0.340337157,-0.341118604,-0.277219534,-0.211995259,-0.006457551,-0.169027194,-0.257004887,0.198509842,-0.219480976,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.731527805,9,0.137522221,3,0.098325253
15476715,2019004012,IB,231932.11,-0.286346138,-0.286812335,-0.247065708,-0.2313921,-0.006457551,-0.150917098,-0.257004887,0.262319416,-0.270756483,-0.088516451,0.010453203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.848238945,6,0.72218132,13,0.113762379
15622162,2019006012,IB,1300797.99,0.11948581,0.121385992,0.114081554,0.416509748,-0.006457551,-0.161013171,-0.14178431,0.208816275,-0.214639649,2.998793602,0.010437728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.01070976,8,10.28189468,6,3.331445694
15622162,2021006012,IB,3073094.64,0.792390645,0.798223495,0.85909313,1.650981069,-0.006457551,-0.169027194,0.746854484,-2.930887699,2.996234894,7.205107212,0.010454575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,37.8530426,4,57.22804642,6,29.37140656
15622162,2021009012,IB,1966593.29,0.372272819,0.375652254,0.442264348,0.825219631,-0.006457551,-0.169027194,-0.257004887,-2.861588955,3.065005302,4.578959465,0.01045304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,33.75329208,4,25.83699036,6,18.15400314
15646321,2021010012,IB,1308466.97,0.122394316,0.124314763,0.01274365,-0.186019823,-0.006457551,0.263708442,0.491124302,0.096511953,-0.164417028,21.88052559,0.010453257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,133.4759216,7,83.00848389,11,166.2875977
15803870,2020005012,IB,2596443.73,0.611415386,0.616191208,0.679534554,-0.243258849,-0.006457551,1.540778279,2.35439539,-3.055995464,2.97947979,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10.64255524,4,5.240470886,17,6.5415802
15821797,2021011012,IB,2267596.48,0.486558139,0.490604937,0.555654883,-0.124431953,-0.006457551,0.717485189,0.988972366,0.215121537,-0.202790067,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.663434982,8,3.0410285,19,0.733663559
15906743,2019008012,IB,394792.95,-0.224510878,-0.224616021,-0.210900873,-0.248941153,-0.006457551,-0.159143224,-0.257004887,0.284942687,-0.270756483,-0.088516451,0.010453274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.705823898,9,0.062455654,3,0.040462971
16090306,2021002012,IB,3139847,-0.36797747,0.823716104,0.44846797,-0.260959327,-0.006457551,-0.136917666,-0.257004887,-0.706178486,1.084929228,-0.088516451,5.649451733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,35.06856155,8,34.71522141,8,15.71344757
16200128,2020008012,IB,1546874.5,0.212913126,0.215362251,0.069465913,-0.260959327,-0.006457551,0.780194044,1.517126799,0.017483391,-0.270756483,-0.088516451,0.010453925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.332779408,8,3.593090057,19,1.80064106
162261,2020003012,IB,4360656.72,1.278047204,1.289941549,1.344128966,1.105051875,-0.006457551,0.414890915,3.583356142,-3.014595032,2.988220215,-0.088516451,0.02570658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16.06437683,4,10.97233582,17,13.19418716
16281490,2020004012,IB,83333,-0.342766494,-0.343562126,-0.278741837,-0.188478574,-0.006457551,-0.134353176,-0.257004887,0.155094549,-0.188250795,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.08413887,5,0.033889294,16,0.833590984
16368706,2020007012,IB,12938682.56,4.149827003,4.565876961,4.832078934,7.042078495,-0.006457551,-0.169027194,1.354162455,-7.477341175,8.177294731,-0.088516451,1.857344747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,112.2818298,4,134.309021,10,114.5935822
16513994,2019011012,IB,2973452.53,0.754563868,0.760170341,0.644695103,0.017314347,-0.006457551,0.773814499,0.913637996,-0.144263193,0.199703276,-0.088516451,0.010428627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.981133461,8,2.420101166,19,1.248165131
1655441,2020005012,IB,5878686.93,1.857622623,1.869675159,1.100096345,-0.217551753,-0.006457551,1.469833374,-0.257004887,-0.015256205,0.317244679,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8.948464394,8,9.609501839,18,5.885006905
16557281,2019007012,IB,1325947.68,0.129031435,0.130990624,-0.004128698,0.144236222,-0.006457551,-0.169027194,-0.255006462,0.282224923,-0.270756483,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.335581779,6,1.268561363,15,0.152645588
16620503,2021004012,IB,11188963.3,3.702861547,3.897661924,3.916411877,3.993976593,-0.006457551,0.393889517,0.422501028,0.565675259,0.091868401,-0.088516451,0.823574722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22.89422607,3,12.25112915,10,6.141082764
16620503,2021010012,IB,12869920.28,4.482899189,4.539617062,4.54964304,3.985520601,-0.006457551,0.065063737,6.798464298,-1.368701458,1.716768026,-0.088516451,0.149161533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.22833252,3,43.13272095,2,31.81355286
16664064,2020004012,IB,2388548.26,0.532481253,0.536796212,0.601218462,0.878155589,-0.006457551,0.107975282,-0.053051606,-0.732304335,0.807083607,-0.088516451,0.010453365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.766664505,8,1.851190567,14,2.644245148
16739146,2021009012,IB,4603089.37,1.373301744,1.382526278,1.435455561,4.312155247,-0.006457551,0.272293597,-0.197883546,-3.040042877,2.705482483,-0.088516451,0.01045322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,29.64775848,4,20.2837944,17,20.38480759
16744409,2020009012,IB,3530021.75,-0.279461294,0.972723305,1.031221509,0.375233412,-0.006457551,1.764676929,-0.257004887,0.303926855,-0.270756483,-0.088516451,5.933020592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,42.49691772,8,42.35515594,8,8.132278442
16816083,2020009012,IB,10377815.3,3.458758354,3.587885618,3.610845327,-0.260959327,-0.006457551,3.874042988,4.436029434,-9.156585693,10.09442043,-0.088516451,0.519800067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,101.1418152,4,127.9169159,12,116.5739136
16816083,2020012012,IB,19996929.54,7.006112099,7.26141119,7.234449863,6.244377613,-0.006457551,8.827476501,8.987347603,-11.09897327,10.48424244,-0.088516451,1.018430233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,296.197113,0,225.9806519,12,131.4696045
16816083,2021007012,IB,12002410.07,4.065860748,4.208315849,4.222844124,2.066460371,-0.006457551,-0.169027194,8.22618103,-17.1820488,18.54774857,-0.088516451,0.566056013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,438.1645203,4,509.5476074,12,65.70898438
16858474,2020004012,IB,1200842.15,0.103852361,0.083213001,-0.012862631,-0.260959327,-0.006457551,-0.169027194,-0.257004887,0.380498409,-0.270756483,-0.088516451,-0.095701627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.010436535,6,4.91697216,13,4.253941536
16941906,2020005012,IB,900646.05,-0.032447778,-0.031431455,-0.084285654,-0.158052504,-0.006457551,-0.0382342,0.544519186,-0.28951627,0.244967788,-0.088516451,0.010453274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.604796886,8,1.312729836,13,0.822145939
16964937,2019009012,IB,377035.5,-0.231253043,-0.231397554,-0.214844108,-0.166478455,-0.006457551,-0.151417702,-0.257004887,0.25755778,-0.267348617,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.009284973,6,0.934221745,15,0.220429897
1703334,2019007012,IB,5116915.73,-0.287132263,1.578755736,1.324662566,2.475259542,-0.006457551,-0.026555628,-0.257004887,0.403677553,-0.270756483,-0.088516451,8.834932327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,89.34500122,8,89.33552551,8,4.032730103
1723298,2020012012,IB,106690.28,-0.333898276,-0.334641993,-0.273184538,1.443380117,-0.006457551,-0.110107183,-0.004099373,-3.495819807,3.180514574,-0.088516451,0.010453817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10.74220276,4,5.597324371,17,4.747867584
1723342,2021012012,IB,488192.29,-0.170425013,-0.188946947,-0.182417095,-0.259365171,-0.006457551,-0.169027194,0.132273853,0.186385706,-0.196517199,-0.088516451,-0.078117855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.773848057,9,0.078035831,3,0.083081722
1777524,2020009012,IB,7063944.78,2.286037207,2.322323322,2.362481356,1.831364989,-0.006457551,-0.08316955,4.347496033,-2.607283115,2.869860172,-0.088516451,0.113206498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,32.17853546,3,20.43278503,2,9.18473053
1777524,2019001012,IB,9015768,3.048714638,3.067721844,2.561489344,2.571917534,-0.006457551,3.980756283,4.01793766,-1.661884665,1.188854218,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.72801208,3,14.20740509,2,13.81295013
